,,,,,,,,,
,,,,,,,,,
Vancouver,B.C. Freedom of Information & Privacy Association,"$50,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,000.00"
Vancouver,B.C. Lupus Society,"$50,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,000.00"
Vancouver,B.C. Recreation & Parks Association,"$130,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$130,000.00"
Vancouver,B.C. Ringette Association,"$54,300.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$54,300.00"
Vancouver,B.C. Wheelchair Basketball Society,"$82,500.00",$0.00,$0.00,$644.99,$0.00,$0.00,$0.00,"$83,144.99"
Vancouver,Bard on the Beach Theatre Society,"$45,000.00",$0.00,$0.00,"$19,361.81",$0.00,$0.00,$0.00,"$64,361.81"
Vancouver,Barking Sphinx Performance Society,"$11,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,000.00"
Vancouver,Battered Women's Support Services Association,"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00"
Vancouver,Battery Opera Performing Arts Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Vancouver,Bayview Community School P.A.C.,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00"
Vancouver,BC Alpine Ski Association,"$150,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$150,000.00"
Vancouver,BC Association for Individualized Technology and Supports for People with Disabilities,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Vancouver,BC Cancer Foundation,$0.00,$0.00,$0.00,"$19,999.99",$0.00,$0.00,$0.00,"$19,999.99"
Vancouver,BC Centre for Elder Advocacy and Support,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Vancouver,BC Civil Liberties Association,"$52,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$52,500.00"
Vancouver,BC Hospice Palliative Care Association,"$140,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$140,000.00"
Vancouver,BC Khalsa Darbar Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Vancouver,BC Regional Chapter of Muscular Dystrophy Canada,"$250,000.00",$0.00,$0.00,"$79,947.69",$0.00,$0.00,$0.00,"$329,947.69"
Vancouver,BC Sports Hall of Fame and Museum,$0.00,$0.00,$0.00,"$9,366.42",$0.00,$0.00,$0.00,"$9,366.42"
Vancouver,BC Squash Racquets Association,"$20,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,500.00"
Vancouver,BC Wheelchair Sports Association,"$162,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,254.43","$163,754.43"
Vancouver,Be The Change Earth Alliance,"$27,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$27,500.00"
Vancouver,Better Environmentally Sound Transportation Association,"$35,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$35,000.00"
Vancouver,Big Brothers of Greater Vancouver,"$174,700.00",$0.00,$0.00,"$9,218.66",$0.00,$0.00,$0.00,"$183,918.66"
Vancouver,Big Sisters of BC Lower Mainland,"$150,000.00",$0.00,$0.00,"$25,486.00",$0.00,$0.00,$0.00,"$175,486.00"
Vancouver,Blessed Sacrament School Parent Support Group,"$4,220.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,220.00"
Vancouver,Boat Daycare Society,"$8,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,750.00"
Vancouver,Boca Del Lupo Theatre,"$22,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$22,000.00"
Vancouver,Boys and Girls Clubs of South Coast BC,"$247,000.00",$0.00,$0.00,"$9,389.82",$0.00,$0.00,$0.00,"$256,389.82"
Vancouver,Britannia Community Services Centre Society,"$114,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$114,500.00"
Vancouver,Britannia Elementary Community School P.A.C.,"$3,840.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,840.00"
Vancouver,Britannia Secondary School Support Society,"$13,040.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,040.00"
Vancouver,British Columbia Bereavement Helpline,"$43,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$43,000.00"
Vancouver,British Columbia Blind Sports and Recreation Association,"$250,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$250,000.00"
Vancouver,British Columbia Centre for Ability Association,"$100,000.00",$0.00,$0.00,"$10,910.99",$0.00,$0.00,$0.00,"$110,910.99"
Vancouver,British Columbia Choral Federation,"$45,825.00",$0.00,$0.00,"$31,266.21",$0.00,$0.00,$0.00,"$77,091.21"
Vancouver,British Columbia Council for Families,"$80,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$80,000.00"
Vancouver,British Columbia Epilepsy Society,"$117,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$117,000.00"
Vancouver,British Columbia Jodo Shinshu Buddhist Temples Federation,$0.00,$0.00,$0.00,"$5,356.07",$0.00,$0.00,$0.00,"$5,356.07"
Vancouver,British Columbia Lions Society for Children with Disabilities,"$220,000.00",$0.00,$0.00,"$97,679.14",$0.00,$0.00,$0.00,"$317,679.14"
Vancouver,British Columbia Mobility Opportunities Society,"$75,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$75,000.00"
Vancouver,British Columbia Netball Association,"$24,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,400.00"
Vancouver,British Columbia Rhythmic Sportive Gymnastics Federation,"$36,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$36,000.00"
Vancouver,British Columbia Rugby Union,"$110,000.00",$0.00,$0.00,$361.99,$0.00,$0.00,$0.00,"$110,361.99"
Vancouver,British Columbia Soccer Association,"$250,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$250,000.00"
Vancouver,British Columbia Society for the Prevention of Cruelty to Animals,$0.00,$0.00,$0.00,"$300,392.42",$0.00,$0.00,$0.00,"$300,392.42"
Vancouver,British Columbia Wheelchair Rugby Association,"$5,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,000.00"
Vancouver,British Columbia's Children's Hospital Foundation,$0.00,$0.00,$0.00,"$6,364,217.43",$0.00,$0.00,$0.00,"$6,364,217.43"
Vancouver,British Ex-Servicemen's Association of Vancouver,$0.00,$0.00,$0.00,"$7,535.05",$0.00,$0.00,$0.00,"$7,535.05"
Vancouver,Brock House Society,$0.00,$0.00,$0.00,"$4,780.65",$0.00,$0.00,$0.00,"$4,780.65"
Vancouver,Bula! Fiji Association of B.C.,$0.00,$0.00,$0.00,"-$4,080.54",$0.00,$0.00,$0.00,"-$4,080.54"
Vancouver,C.N.I.B. - BC-Yukon Division,"$68,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$68,000.00"
Vancouver,"C.N.I.B. - Lower Mainland, South Coast, Fraser Valley Region","$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Vancouver,CAG Contemporary Art Gallery Society of British Columbia,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00"
Vancouver,Camp Hatikvah Foundation,"$45,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$45,000.00"
Vancouver,"Canadian Breast Cancer Foundation, BC/Yukon Chapter",$0.00,$0.00,$0.00,"$14,250.00",$0.00,$0.00,$0.00,"$14,250.00"
Vancouver,Canadian Cancer Society - BC and Yukon Division,"$150,000.00",$0.00,$0.00,"$222,174.97",$0.00,"$1,735.99",$0.00,"$373,910.96"
Vancouver,Canadian Cancer Society Coquitlam Relay For Life,$0.00,$0.00,$0.00,$793.99,$0.00,$0.00,$0.00,$793.99
Vancouver,Canadian Cancer Society North Shore Relay for Life,$0.00,$0.00,$0.00,$132.50,$0.00,$0.00,$0.00,$132.50
Vancouver,Canadian Cancer Society Tour de Coast 2014,$0.00,$0.00,$0.00,"$9,255.00",$0.00,$0.00,$0.00,"$9,255.00"
Vancouver,Canadian Croatian Congress K.H.K. British Columbia Branch,"$13,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$13,400.00"
Vancouver,Canadian Diabetes Association - Pacific Area,$0.00,$0.00,$0.00,"$4,000.00",$0.00,$0.00,$0.00,"$4,000.00"
Vancouver,Canadian Dolphin Swim Club,"$54,540.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$54,540.00"
Vancouver,Canadian Institute for the Relief of Pain and Disability,"$200,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$200,000.00"
Vancouver,Canadian Lifeboat Institution Inc,"$27,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$27,000.00"
Vancouver,Canadian Liver Foundation - BC/Yukon Region,"$30,860.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,860.00"
Vancouver,Canadian Mental Health Association Vancouver-Burnaby Branch (AMALGAMATED),"$80,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$80,000.00"
Vancouver,Canadian Music Centre - British Columbia Region,"$40,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$40,000.00"
Vancouver,Canadian Paraplegic Association (BC),"$250,000.00",$0.00,$0.00,"$4,354.00",$0.00,$0.00,$0.00,"$254,354.00"
Vancouver,Canadian Parents for French - British Columbia Branch,"$16,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,000.00"
Vancouver,Canadian Parks and Wilderness Society - British Columbia,"$120,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$120,000.00"
Vancouver,Canadian Society for Asian Arts,"$7,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.00"
Vancouver,Canadian Society Promoting Environmental Conservation,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Vancouver,Canuck Place Children's Hospice Foundation,$0.00,$0.00,$0.00,"$23,410.08",$0.00,$0.00,$0.00,"$23,410.08"
Vancouver,Canucks Autism Network Society,$0.00,$0.00,$0.00,"$21,062.44",$0.00,$0.00,$0.00,"$21,062.44"
Vancouver,Canucks for Kids Fund,$0.00,$0.00,$0.00,"$907,139.36",$0.00,$0.00,$0.00,"$907,139.36"
Vancouver,Captain James Cook School P.A.C.,"$6,840.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,840.00"
Vancouver,Carnarvon Community School Advisory Council,"$7,760.00",$0.00,$0.00,"$2,320.00",$0.00,$0.00,$0.00,"$10,080.00"
Vancouver,Carnegie Community Centre Association,"$56,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$56,000.00"
Vancouver,Carousel Theatre Society,"$50,000.00",$0.00,$0.00,"$4,248.59",$0.00,$0.00,$0.00,"$54,248.59"
Vancouver,Casinos of BC Golf Committee Fundraising Group,$0.00,$0.00,$0.00,$219.99,$0.00,$0.00,$0.00,$219.99
Vancouver,Catholic Women's League - Holy Name of Jesus Parish,$0.00,$0.00,$0.00,"$2,889.99",$0.00,$0.00,$0.00,"$2,889.99"
Vancouver,Catholic Women's League - St. Augustine's Parish Council,$0.00,$0.00,$0.00,"$4,516.38",$0.00,$0.00,$0.00,"$4,516.38"
Vancouver,Cause We Care Foundation,$0.00,$0.00,$0.00,"$6,768.28",$0.00,$0.00,$0.00,"$6,768.28"
Vancouver,CBCF - CIBC Run for the Cure - Prince George Site - Community Fundraising Group,$0.00,$0.00,$0.00,$255.00,$0.00,$0.00,$0.00,$255.00
Vancouver,CCB Vancouver VocalEye Chapter Society,"$7,000.00",$0.00,$0.00,$624.99,$0.00,$0.00,$0.00,"$7,624.99"
Vancouver,Celtic Fest Vancouver Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Vancouver,Centre culturel francophone de Vancouver,"$80,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$80,000.00"
Vancouver,Cerebral Palsy Association of British Columbia,"$70,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$70,000.00"
Vancouver,Cerebral Palsy Sports Association of BC,"$20,000.00",$0.00,$0.00,$293.53,$0.00,$0.00,$0.00,"$20,293.53"
Vancouver,CH.I.L.D. Foundation,$0.00,"$25,000.00",$0.00,"$7,649.40",$0.00,$0.00,$0.00,"$32,649.40"
Vancouver,Champlain Heights Community School PAC,"$6,840.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,840.00"
Vancouver,Charles Dickens Elementary School PAC,"$12,060.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,060.00"
Vancouver,Check Your Head: The Youth Global Education Network,"$24,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,000.00"
Vancouver,Chief Maquinna School P.A.C.,"$5,160.00",$0.00,$0.00,$0.00,$0.00,$0.00,$300.24,"$5,460.24"
Vancouver,"Children's and Women's Health Centre of British Columbia Branch (CFRI Division)(""C&W"")",$0.00,$0.00,$0.00,"$2,329.99",$0.00,$0.00,$0.00,"$2,329.99"
Vancouver,Children's Arts Umbrella Association,"$225,000.00",$0.00,$0.00,"$17,413.00",$0.00,$0.00,$0.00,"$242,413.00"
Vancouver,"Children's Charity Golf Classic, Community Fundraising Group",$0.00,$0.00,$0.00,"$4,199.99",$0.00,$0.00,$0.00,"$4,199.99"
Vancouver,Children's Family House Society of BC,$0.00,$0.00,$0.00,"$24,298.41",$0.00,"$1,059.99","$8,252.68","$33,611.08"
Vancouver,Children's Hearing & Speech Centre of BC Inc.,"$115,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$115,000.00"
Vancouver,Chinese Community Policing Centre,"$43,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$43,000.00"
Vancouver,Chinese Cultural Centre of Greater Vancouver,"$24,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$24,000.00"
Vancouver,Chor Leoni Men's Choir,"$15,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$15,000.00"
Vancouver,Chrysalis Drug & Alcohol Recovery Society,"$67,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$67,000.00"
Vancouver,"CIBC Yaletown / Tr: 02400, Community Fundraising Group",$0.00,$0.00,$0.00,"$4,108.76",$0.00,$0.00,$0.00,"$4,108.76"
Vancouver,Cineworks Independent Filmmakers,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Vancouver,CircusWest Performing Arts Society,"$57,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$57,500.00"
Vancouver,City Hall Child Care Society,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Vancouver,Coast Foundation Society (1974),"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Vancouver,Coastal Jazz and Blues Society,$0.00,$0.00,$0.00,"$4,513.99",$0.00,$0.00,$0.00,"$4,513.99"
Vancouver,Collingwood Neighbourhood House Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Vancouver,Columbus Long Term Care Society,"$80,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$80,000.00"
Vancouver,Community Based Research Centre Society,"$55,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$55,000.00"
Vancouver,Compaigni V'ni Dansi Society,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Vancouver,Company ERASGA Society,"$7,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.00"
Vancouver,Congregation Schara Tzedeck,"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00"
Vancouver,ConnecTra Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Vancouver,Corpus Christi Elementary School PSG,"$5,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,500.00"
Vancouver,Covenant House Vancouver,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Vancouver,Craft Council of British Columbia,"$19,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,000.00"
Vancouver,Creekview Tiny Tots Society,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00"
Vancouver,Crescent Beach Swimming Club,"$60,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$60,000.00"
Vancouver,Crisis Intervention and Suicide Prevention Centre of British Columbia,"$250,000.00",$0.00,$0.00,"$2,391.98",$0.00,$0.00,$199.99,"$252,591.97"
Vancouver,Crofton House School Parents' Auxiliary Association,"$16,480.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,480.00"
Vancouver,Cycling British Columbia,"$250,000.00",$0.00,$0.00,"$1,095.28",$0.00,$0.00,$0.00,"$251,095.28"
Vancouver,Cystic Fibrosis Canada - Vancouver / Lower Mainland Chapter,$0.00,$0.00,$0.00,"$1,027.00",$0.00,$0.00,$0.00,"$1,027.00"
Vancouver,Dancers Dancing Dance Society,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Vancouver,Dancing on the Edge Festival Society,"$18,000.00",$0.00,$0.00,$374.99,$0.00,$0.00,$0.00,"$18,374.99"
Vancouver,Danstabat Performance Society,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Vancouver,David Livingstone Elementary School PAC,"$6,360.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,360.00"
Vancouver,David Lloyd George Elementary School P.A.C.,"$8,080.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,080.00"
Vancouver,David Oppenheimer Elementary School PAC,"$6,980.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,980.00"
Vancouver,David Thompson Secondary School PAC,"$34,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$34,400.00"
Vancouver,Dayne's TdC Fundraising Group,$0.00,$0.00,$0.00,"$1,274.99",$0.00,$0.00,$0.00,"$1,274.99"
Vancouver,Delinquent Theatre Society,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00"
Vancouver,Disability Alliance BC Society,"$190,000.00",$0.00,$0.00,$395.00,$0.00,$0.00,$0.00,"$190,395.00"
Vancouver,Disabled Independent Gardeners Association,"$11,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,200.00"
Vancouver,Disabled Sailing Association of British Columbia,"$63,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$63,000.00"
Vancouver,Disabled Skiers Association of BC,"$100,000.00",$0.00,$0.00,"$1,510.00",$0.00,$0.00,$0.00,"$101,510.00"
Vancouver,Documentary Media Society,"$20,000.00",$0.00,$0.00,"$2,658.12",$0.00,$0.00,$0.00,"$22,658.12"
Vancouver,Downtown Eastside Neighbourhood House Society,"$80,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$80,000.00"
Vancouver,Downtown Eastside Women's Centre Association,"$140,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$140,000.00"
Vancouver,Downtown Society for the Fellowship of Recovering Alcoholics,"$85,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$85,000.00"
Vancouver,Dr. A. R. Lord Elementary School Parent Advisory Council,"$2,420.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,420.00"
Vancouver,Dr. Annie B. Jamieson Elementary School P.A.C.,"$9,240.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,240.00"
Vancouver,Dr. George M. Weir Elementary School PAC,"$9,060.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,060.00"
Vancouver,Dr. H.N. MacCorkindale Elementary School PAC,"$3,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,800.00"
Vancouver,Dr. Peter AIDS Foundation,"$100,000.00",$0.00,$0.00,"$9,957.44",$0.00,$0.00,$0.00,"$109,957.44"
Vancouver,Dr. R.E. McKechnie Elementary P.A.C.,"$5,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,100.00"
Vancouver,Dress for Success Vancouver Society,$0.00,$0.00,$0.00,"$8,038.47",$0.00,$0.00,$0.00,"$8,038.47"
Vancouver,Ducks Unlimited Lower Mainland - Community Fundraising Group,$0.00,$0.00,$0.00,$805.82,$0.00,$0.00,$0.00,$805.82
Vancouver,Dunbar Little League Association,"$33,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$33,000.00"
Vancouver,Eagles In The Sky Association,"$18,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,750.00"
Vancouver,Eastside Family Place Society,"$100,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$100,000.00"
Vancouver,Ecole Jules Quesnel P.A.C.,"$8,460.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,460.00"
Vancouver,EDAM Performing Arts Society,"$12,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,000.00"
Vancouver,Edith Cavell Elementary School PAC,"$6,420.00",$0.00,$0.00,"$9,092.75",$0.00,$0.00,$0.00,"$15,512.75"
Vancouver,Electric Company Theatre Society,"$30,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$30,000.00"
Vancouver,Elektra Women's Choir,"$18,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$18,000.00"
Vancouver,Elizabeth Bagshaw Society,"$38,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$38,500.00"
Vancouver,Elsie Roy Elementary School PAC,"$8,620.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,620.00"
Vancouver,Emily Carr Elementary School PAC,"$5,980.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,980.00"
Vancouver,Eric Hamber Secondary School P.A.C.,"$31,680.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$31,680.00"
Vancouver,Escape Velocity Cycling Club,"$9,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$9,750.00"
Vancouver,Everywoman's Health Centre Society (1988),"$31,500.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$31,500.00"
Vancouver,Exceleration Multisport & Triathalon Society,"$23,800.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$23,800.00"
Vancouver,EYA Environmental Youth Alliance Society,"$73,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$73,000.00"
Vancouver,False Creek Elementary School PAC,"$5,340.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,340.00"
Vancouver,Family Fishing Society of BC,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Vancouver,Family Services of Greater Vancouver,"$50,000.00",$0.00,$0.00,"$3,439.99",$0.00,$0.00,$0.00,"$53,439.99"
Vancouver,FarmFolk/CityFolk Society,$0.00,$0.00,$0.00,"$3,926.00",$0.00,$0.00,$0.00,"$3,926.00"
Vancouver,Fawkes Academy DL Parent Advisory Council,$640.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$640.00
Vancouver,Federation des parents francophones de Colombie-Britannique,"$19,100.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$19,100.00"
Vancouver,Federation of Canadian Artists,$0.00,$0.00,$0.00,"$1,750.77",$0.00,$0.00,$0.00,"$1,750.77"
Vancouver,Field Hockey BC,"$145,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$145,000.00"
Vancouver,Firehall Theatre Society,"$59,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$59,000.00"
Vancouver,First Call: BC Child and Youth Advocacy Coalition,$0.00,$0.00,$0.00,"$2,280.00",$0.00,$0.00,$0.00,"$2,280.00"
Vancouver,First Funds Society,"$50,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,000.00"
Vancouver,First Pacific Theatre Society,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
Vancouver,First Vancouver Theatrespace Society,"$70,000.00",$0.00,$0.00,"$7,225.90",$0.00,$0.00,$0.00,"$77,225.90"
Vancouver,Florence Nightingale Elementary School PAC,"$4,440.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$4,440.00"
Vancouver,Fored B.C. Society,"$165,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$165,000.00"
Vancouver,Forest and the Femme Society,"$2,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,000.00"
Vancouver,Franklin Preschool Society,"$7,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,000.00"
Vancouver,Fresh Roots Urban Farm Society,"$10,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$10,000.00"
Vancouver,Friends of the Vancouver City Archives,"$8,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,000.00"
Vancouver,Fugue Theatre Society,"$29,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$29,000.00"
Vancouver,Full Circle: First Nations' Performance Society,"$50,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$50,000.00"
Vancouver,Gallery Gachet Society,"$20,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$20,000.00"
Vancouver,Gallery Singers Society,"$6,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$6,000.00"
Vancouver,Garibaldi Elementary School PAC,"$1,400.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,400.00"
Vancouver,Geist Foundation,"$45,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$45,000.00"
Vancouver,General Gordon Elementary School P.A.C.,"$8,240.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,240.00"
Vancouver,General Wolfe Elementary School P.A.C.,"$8,080.00",$0.00,$0.00,$0.00,$0.00,"$6,002.77",$0.00,"$14,082.77"
Vancouver,George T. Cunningham Elementary School P.A.C.,"$7,140.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,140.00"
Vancouver,German-Canadian Benevolent Society of British Columbia,$0.00,$0.00,$0.00,"$2,616.42",$0.00,$0.00,$0.00,"$2,616.42"
Vancouver,Gladstone School P.A.C.,"$22,860.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$22,860.00"
Vancouver,Glasshouse Capacity Services Society,"$3,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,000.00"
Vancouver,GOH Ballet Vancouver Society,$0.00,$0.00,$0.00,"$15,377.57",$0.00,$0.00,$0.00,"$15,377.57"
Vancouver,Gordon Sturtridge League Football Association,"$25,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,000.00"
